image,crop_file,bbox,class_id,confidence,ocr_text
K-003483-016232-019861-030308_0_2_0_2_75_000_200.png,K-003483-016232-019861-030308_0_2_0_2_75_000_200_crop0.png,"[91, 826, 316, 1002]",5,0.9721,
K-003483-016232-019861-030308_0_2_0_2_75_000_200.png,K-003483-016232-019861-030308_0_2_0_2_75_000_200_crop1.png,"[620, 173, 802, 354]",20,0.9591,
K-003483-016232-019861-030308_0_2_0_2_75_000_200.png,K-003483-016232-019861-030308_0_2_0_2_75_000_200_crop2.png,"[573, 835, 833, 1066]",3,0.9544,
K-003483-016232-019861-030308_0_2_0_2_90_000_200.png,K-003483-016232-019861-030308_0_2_0_2_90_000_200_crop0.png,"[126, 864, 346, 1033]",5,0.9655,
K-003483-016232-019861-030308_0_2_0_2_90_000_200.png,K-003483-016232-019861-030308_0_2_0_2_90_000_200_crop1.png,"[646, 176, 835, 363]",20,0.957,
K-003483-016232-019861-030308_0_2_0_2_90_000_200.png,K-003483-016232-019861-030308_0_2_0_2_90_000_200_crop2.png,"[601, 866, 859, 1096]",3,0.9507,
K-003483-016232-019861-031885_0_2_0_2_70_000_200.png,K-003483-016232-019861-031885_0_2_0_2_70_000_200_crop0.png,"[641, 276, 857, 446]",5,0.9705,
K-003483-016232-019861-031885_0_2_0_2_70_000_200.png,K-003483-016232-019861-031885_0_2_0_2_70_000_200_crop1.png,"[152, 219, 397, 439]",3,0.9595,
K-003483-016232-019861-031885_0_2_0_2_70_000_200.png,K-003483-016232-019861-031885_0_2_0_2_70_000_200_crop2.png,"[145, 899, 339, 1093]",20,0.9579,
K-003483-016232-019861-031885_0_2_0_2_70_000_200.png,K-003483-016232-019861-031885_0_2_0_2_70_000_200_crop3.png,"[586, 657, 914, 1205]",50,0.9373,
K-003483-016232-019861-031885_0_2_0_2_75_000_200.png,K-003483-016232-019861-031885_0_2_0_2_75_000_200_crop0.png,"[91, 826, 316, 1003]",5,0.971,
K-003483-016232-019861-031885_0_2_0_2_75_000_200.png,K-003483-016232-019861-031885_0_2_0_2_75_000_200_crop1.png,"[573, 835, 833, 1067]",3,0.9556,
K-003483-016232-019861-031885_0_2_0_2_75_000_200.png,K-003483-016232-019861-031885_0_2_0_2_75_000_200_crop2.png,"[619, 172, 802, 354]",20,0.9541,
K-003483-016232-019861-031885_0_2_0_2_75_000_200.png,K-003483-016232-019861-031885_0_2_0_2_75_000_200_crop3.png,"[73, 40, 380, 566]",50,0.9303,
K-003483-016232-019861-031885_0_2_0_2_90_000_200.png,K-003483-016232-019861-031885_0_2_0_2_90_000_200_crop0.png,"[126, 865, 346, 1032]",5,0.9661,
K-003483-016232-019861-031885_0_2_0_2_90_000_200.png,K-003483-016232-019861-031885_0_2_0_2_90_000_200_crop1.png,"[646, 176, 835, 363]",20,0.9553,
K-003483-016232-019861-031885_0_2_0_2_90_000_200.png,K-003483-016232-019861-031885_0_2_0_2_90_000_200_crop2.png,"[601, 866, 859, 1096]",3,0.9502,
K-003483-016232-019861-031885_0_2_0_2_90_000_200.png,K-003483-016232-019861-031885_0_2_0_2_90_000_200_crop3.png,"[89, 55, 403, 592]",50,0.9463,
K-003483-016232-019861-034597_0_2_0_2_70_000_200.png,K-003483-016232-019861-034597_0_2_0_2_70_000_200_crop0.png,"[642, 276, 857, 446]",5,0.9701,
K-003483-016232-019861-034597_0_2_0_2_70_000_200.png,K-003483-016232-019861-034597_0_2_0_2_70_000_200_crop1.png,"[152, 219, 397, 439]",3,0.9607,
K-003483-016232-019861-034597_0_2_0_2_70_000_200.png,K-003483-016232-019861-034597_0_2_0_2_70_000_200_crop2.png,"[145, 899, 340, 1092]",20,0.96,
K-003483-016232-019861-034597_0_2_0_2_75_000_200.png,K-003483-016232-019861-034597_0_2_0_2_75_000_200_crop0.png,"[91, 826, 316, 1003]",5,0.9728,
K-003483-016232-019861-034597_0_2_0_2_75_000_200.png,K-003483-016232-019861-034597_0_2_0_2_75_000_200_crop1.png,"[619, 173, 802, 354]",20,0.9643,
K-003483-016232-019861-034597_0_2_0_2_75_000_200.png,K-003483-016232-019861-034597_0_2_0_2_75_000_200_crop2.png,"[573, 835, 834, 1066]",3,0.9547,
K-003483-016232-019861-034597_0_2_0_2_90_000_200.png,K-003483-016232-019861-034597_0_2_0_2_90_000_200_crop0.png,"[126, 864, 347, 1032]",5,0.9642,
K-003483-016232-019861-034597_0_2_0_2_90_000_200.png,K-003483-016232-019861-034597_0_2_0_2_90_000_200_crop2.png,"[646, 176, 835, 363]",20,0.9561,
K-003483-016232-019861-034597_0_2_0_2_90_000_200.png,K-003483-016232-019861-034597_0_2_0_2_90_000_200_crop3.png,"[601, 866, 859, 1097]",3,0.9553,
K-003483-016232-020877-022347_0_2_0_2_70_000_200.png,K-003483-016232-020877-022347_0_2_0_2_70_000_200_crop1.png,"[623, 839, 833, 1046]",52,0.9659,
K-003483-016232-020877-022347_0_2_0_2_70_000_200.png,K-003483-016232-020877-022347_0_2_0_2_70_000_200_crop2.png,"[134, 847, 330, 1038]",20,0.9625,
K-003483-016232-020877-022347_0_2_0_2_70_000_200.png,K-003483-016232-020877-022347_0_2_0_2_70_000_200_crop3.png,"[141, 291, 352, 547]",3,0.9624,
K-003483-016232-020877-022347_0_2_0_2_75_000_200.png,K-003483-016232-020877-022347_0_2_0_2_75_000_200_crop0.png,"[146, 223, 346, 417]",52,0.9724,
K-003483-016232-020877-022347_0_2_0_2_75_000_200.png,K-003483-016232-020877-022347_0_2_0_2_75_000_200_crop1.png,"[87, 725, 416, 965]",46,0.9682,
K-003483-016232-020877-022347_0_2_0_2_75_000_200.png,K-003483-016232-020877-022347_0_2_0_2_75_000_200_crop3.png,"[629, 220, 814, 403]",20,0.954,
K-003483-016232-020877-022347_0_2_0_2_90_000_200.png,K-003483-016232-020877-022347_0_2_0_2_90_000_200_crop1.png,"[163, 232, 368, 430]",52,0.9732,
K-003483-016232-020877-022347_0_2_0_2_90_000_200.png,K-003483-016232-020877-022347_0_2_0_2_90_000_200_crop2.png,"[655, 231, 847, 410]",20,0.9585,
K-003483-016232-020877-022347_0_2_0_2_90_000_200.png,K-003483-016232-020877-022347_0_2_0_2_90_000_200_crop3.png,"[652, 748, 861, 1018]",3,0.946,
K-003483-016232-020877-025367_0_2_0_2_70_000_200.png,K-003483-016232-020877-025367_0_2_0_2_70_000_200_crop2.png,"[141, 291, 353, 547]",3,0.9605,
K-003483-016232-020877-025367_0_2_0_2_75_000_200.png,K-003483-016232-020877-025367_0_2_0_2_75_000_200_crop0.png,"[86, 723, 415, 965]",46,0.9687,
K-003483-016232-020877-025367_0_2_0_2_75_000_200.png,K-003483-016232-020877-025367_0_2_0_2_75_000_200_crop1.png,"[628, 221, 813, 404]",20,0.9623,
K-003483-016232-020877-025367_0_2_0_2_90_000_200.png,K-003483-016232-020877-025367_0_2_0_2_90_000_200_crop0.png,"[116, 767, 446, 997]",46,0.9719,
K-003483-016232-020877-025367_0_2_0_2_90_000_200.png,K-003483-016232-020877-025367_0_2_0_2_90_000_200_crop1.png,"[655, 231, 847, 410]",20,0.9636,
K-003483-016232-020877-025367_0_2_0_2_90_000_200.png,K-003483-016232-020877-025367_0_2_0_2_90_000_200_crop2.png,"[45, 150, 499, 562]",51,0.9535,
K-003483-016232-020877-025367_0_2_0_2_90_000_200.png,K-003483-016232-020877-025367_0_2_0_2_90_000_200_crop3.png,"[652, 749, 860, 1018]",3,0.9492,
K-003483-016232-020877-028763_0_2_0_2_70_000_200.png,K-003483-016232-020877-028763_0_2_0_2_70_000_200_crop0.png,"[711, 888, 931, 1100]",68,0.9749,
K-003483-016232-020877-028763_0_2_0_2_70_000_200.png,K-003483-016232-020877-028763_0_2_0_2_70_000_200_crop3.png,"[141, 292, 352, 547]",3,0.9607,
K-003483-016232-020877-028763_0_2_0_2_75_000_200.png,K-003483-016232-020877-028763_0_2_0_2_75_000_200_crop0.png,"[86, 724, 415, 966]",46,0.968,
K-003483-016232-020877-028763_0_2_0_2_75_000_200.png,K-003483-016232-020877-028763_0_2_0_2_75_000_200_crop1.png,"[58, 171, 264, 370]",68,0.9642,
K-003483-016232-020877-028763_0_2_0_2_75_000_200.png,K-003483-016232-020877-028763_0_2_0_2_75_000_200_crop2.png,"[629, 220, 814, 403]",20,0.9554,
K-003483-016232-020877-028763_0_2_0_2_75_000_200.png,K-003483-016232-020877-028763_0_2_0_2_75_000_200_crop3.png,"[625, 717, 834, 988]",3,0.9542,
K-003483-016232-020877-028763_0_2_0_2_90_000_200.png,K-003483-016232-020877-028763_0_2_0_2_90_000_200_crop0.png,"[116, 769, 446, 998]",46,0.9712,
K-003483-016232-020877-028763_0_2_0_2_90_000_200.png,K-003483-016232-020877-028763_0_2_0_2_90_000_200_crop1.png,"[72, 178, 281, 380]",68,0.963,
K-003483-016232-020877-028763_0_2_0_2_90_000_200.png,K-003483-016232-020877-028763_0_2_0_2_90_000_200_crop3.png,"[652, 749, 861, 1019]",3,0.946,
K-003483-016232-020877-030308_0_2_0_2_70_000_200.png,K-003483-016232-020877-030308_0_2_0_2_70_000_200_crop1.png,"[134, 846, 331, 1037]",20,0.9653,
K-003483-016232-020877-030308_0_2_0_2_70_000_200.png,K-003483-016232-020877-030308_0_2_0_2_70_000_200_crop2.png,"[142, 292, 352, 547]",3,0.9632,
K-003483-016232-020877-030308_0_2_0_2_70_000_200.png,K-003483-016232-020877-030308_0_2_0_2_70_000_200_crop3.png,"[496, 696, 949, 1047]",67,0.9548,
K-003483-016232-020877-030308_0_2_0_2_75_000_200.png,K-003483-016232-020877-030308_0_2_0_2_75_000_200_crop0.png,"[86, 723, 415, 965]",46,0.9667,
K-003483-016232-020877-030308_0_2_0_2_75_000_200.png,K-003483-016232-020877-030308_0_2_0_2_75_000_200_crop1.png,"[629, 221, 813, 403]",20,0.9635,
K-003483-016232-020877-030308_0_2_0_2_75_000_200.png,K-003483-016232-020877-030308_0_2_0_2_75_000_200_crop3.png,"[43, 192, 467, 528]",67,0.9505,
K-003483-016232-020877-030308_0_2_0_2_90_000_200.png,K-003483-016232-020877-030308_0_2_0_2_90_000_200_crop1.png,"[656, 231, 847, 410]",20,0.9627,
K-003483-016232-020877-030308_0_2_0_2_90_000_200.png,K-003483-016232-020877-030308_0_2_0_2_90_000_200_crop2.png,"[652, 749, 861, 1018]",3,0.9491,
K-003483-016232-020877-030308_0_2_0_2_90_000_200.png,K-003483-016232-020877-030308_0_2_0_2_90_000_200_crop3.png,"[59, 214, 496, 559]",67,0.9482,
K-003483-016232-020877-031885_0_2_0_2_70_000_200.png,K-003483-016232-020877-031885_0_2_0_2_70_000_200_crop2.png,"[142, 292, 352, 546]",3,0.9665,
K-003483-016232-020877-031885_0_2_0_2_70_000_200.png,K-003483-016232-020877-031885_0_2_0_2_70_000_200_crop3.png,"[396, 592, 838, 1073]",50,0.9523,
K-003483-016232-020877-031885_0_2_0_2_75_000_200.png,K-003483-016232-020877-031885_0_2_0_2_75_000_200_crop0.png,"[87, 723, 415, 965]",46,0.9693,
K-003483-016232-020877-031885_0_2_0_2_75_000_200.png,K-003483-016232-020877-031885_0_2_0_2_75_000_200_crop1.png,"[628, 221, 813, 404]",20,0.957,
K-003483-016232-020877-031885_0_2_0_2_75_000_200.png,K-003483-016232-020877-031885_0_2_0_2_75_000_200_crop2.png,"[626, 718, 833, 988]",3,0.9562,
K-003483-016232-020877-031885_0_2_0_2_75_000_200.png,K-003483-016232-020877-031885_0_2_0_2_75_000_200_crop3.png,"[145, 154, 575, 626]",50,0.941,
K-003483-016232-020877-031885_0_2_0_2_90_000_200.png,K-003483-016232-020877-031885_0_2_0_2_90_000_200_crop0.png,"[117, 768, 445, 997]",46,0.9727,
K-003483-016232-020877-031885_0_2_0_2_90_000_200.png,K-003483-016232-020877-031885_0_2_0_2_90_000_200_crop1.png,"[655, 231, 847, 411]",20,0.9639,
K-003483-016232-020877-031885_0_2_0_2_90_000_200.png,K-003483-016232-020877-031885_0_2_0_2_90_000_200_crop2.png,"[165, 183, 609, 657]",50,0.9535,
K-003483-016232-020877-031885_0_2_0_2_90_000_200.png,K-003483-016232-020877-031885_0_2_0_2_90_000_200_crop3.png,"[652, 748, 860, 1018]",3,0.9511,
K-003483-016232-020877-034597_0_2_0_2_70_000_200.png,K-003483-016232-020877-034597_0_2_0_2_70_000_200_crop2.png,"[141, 292, 352, 547]",3,0.9613,
K-003483-016232-020877-034597_0_2_0_2_75_000_200.png,K-003483-016232-020877-034597_0_2_0_2_75_000_200_crop0.png,"[86, 723, 415, 965]",46,0.9666,
K-003483-016232-020877-034597_0_2_0_2_75_000_200.png,K-003483-016232-020877-034597_0_2_0_2_75_000_200_crop1.png,"[629, 221, 813, 403]",20,0.9636,
K-003483-016232-020877-034597_0_2_0_2_75_000_200.png,K-003483-016232-020877-034597_0_2_0_2_75_000_200_crop2.png,"[625, 718, 834, 988]",3,0.9559,
K-003483-016232-020877-034597_0_2_0_2_90_000_200.png,K-003483-016232-020877-034597_0_2_0_2_90_000_200_crop1.png,"[655, 231, 847, 410]",20,0.9646,
K-003483-016232-020877-034597_0_2_0_2_90_000_200.png,K-003483-016232-020877-034597_0_2_0_2_90_000_200_crop3.png,"[652, 748, 860, 1018]",3,0.9486,
K-003483-016232-022347-025469_0_2_0_2_70_000_200.png,K-003483-016232-022347-025469_0_2_0_2_70_000_200_crop1.png,"[125, 271, 397, 459]",3,0.9629,
K-003483-016232-022347-025469_0_2_0_2_70_000_200.png,K-003483-016232-022347-025469_0_2_0_2_70_000_200_crop2.png,"[163, 855, 357, 1046]",20,0.9551,
K-003483-016232-022347-025469_0_2_0_2_70_000_200.png,K-003483-016232-022347-025469_0_2_0_2_70_000_200_crop3.png,"[666, 871, 879, 1080]",52,0.9544,
K-003483-016232-022347-025469_0_2_0_2_75_000_200.png,K-003483-016232-022347-025469_0_2_0_2_75_000_200_crop0.png,"[105, 190, 305, 384]",52,0.9716,
K-003483-016232-022347-025469_0_2_0_2_75_000_200.png,K-003483-016232-022347-025469_0_2_0_2_75_000_200_crop2.png,"[577, 810, 854, 1003]",3,0.9582,
K-003483-016232-022347-025469_0_2_0_2_75_000_200.png,K-003483-016232-022347-025469_0_2_0_2_75_000_200_crop3.png,"[604, 214, 786, 395]",20,0.9512,
K-003483-016232-022347-025469_0_2_0_2_90_000_200.png,K-003483-016232-022347-025469_0_2_0_2_90_000_200_crop0.png,"[122, 198, 328, 395]",52,0.9772,
K-003483-016232-022347-025469_0_2_0_2_90_000_200.png,K-003483-016232-022347-025469_0_2_0_2_90_000_200_crop3.png,"[630, 220, 819, 406]",20,0.9456,
K-003483-016232-022347-027653_0_2_0_2_70_000_200.png,K-003483-016232-022347-027653_0_2_0_2_70_000_200_crop0.png,"[132, 287, 407, 460]",3,0.9666,
K-003483-016232-022347-027653_0_2_0_2_70_000_200.png,K-003483-016232-022347-027653_0_2_0_2_70_000_200_crop1.png,"[671, 254, 890, 453]",32,0.9556,
K-003483-016232-022347-027653_0_2_0_2_70_000_200.png,K-003483-016232-022347-027653_0_2_0_2_70_000_200_crop2.png,"[646, 900, 860, 1110]",52,0.9529,
K-003483-016232-022347-027653_0_2_0_2_70_000_200.png,K-003483-016232-022347-027653_0_2_0_2_70_000_200_crop3.png,"[142, 846, 338, 1038]",20,0.9483,
K-003483-016232-022347-027653_0_2_0_2_75_000_200.png,K-003483-016232-022347-027653_0_2_0_2_75_000_200_crop0.png,"[125, 165, 324, 357]",52,0.9818,
K-003483-016232-022347-027653_0_2_0_2_75_000_200.png,K-003483-016232-022347-027653_0_2_0_2_75_000_200_crop2.png,"[61, 809, 286, 1021]",32,0.9573,
K-003483-016232-022347-027653_0_2_0_2_90_000_200.png,K-003483-016232-022347-027653_0_2_0_2_90_000_200_crop0.png,"[141, 169, 345, 366]",52,0.9768,
K-003483-016232-022347-027653_0_2_0_2_90_000_200.png,K-003483-016232-022347-027653_0_2_0_2_90_000_200_crop2.png,"[95, 853, 315, 1058]",32,0.9609,
K-003483-016232-022347-027733_0_2_0_2_70_000_200.png,K-003483-016232-022347-027733_0_2_0_2_70_000_200_crop0.png,"[678, 849, 889, 1059]",52,0.9679,
K-003483-016232-022347-027733_0_2_0_2_70_000_200.png,K-003483-016232-022347-027733_0_2_0_2_70_000_200_crop1.png,"[123, 306, 392, 505]",3,0.9577,
K-003483-016232-022347-027733_0_2_0_2_70_000_200.png,K-003483-016232-022347-027733_0_2_0_2_70_000_200_crop3.png,"[565, 260, 864, 526]",70,0.9455,
K-003483-016232-022347-027733_0_2_0_2_75_000_200.png,K-003483-016232-022347-027733_0_2_0_2_75_000_200_crop0.png,"[93, 211, 294, 405]",52,0.9717,
K-003483-016232-022347-027733_0_2_0_2_75_000_200.png,K-003483-016232-022347-027733_0_2_0_2_75_000_200_crop1.png,"[621, 179, 806, 360]",20,0.9676,
K-003483-016232-022347-027733_0_2_0_2_90_000_200.png,K-003483-016232-022347-027733_0_2_0_2_90_000_200_crop0.png,"[110, 220, 315, 416]",52,0.9759,
K-003483-016232-022347-027777_0_2_0_2_70_000_200.png,K-003483-016232-022347-027777_0_2_0_2_70_000_200_crop0.png,"[153, 828, 345, 1019]",20,0.9612,
K-003483-016232-022347-027777_0_2_0_2_70_000_200.png,K-003483-016232-022347-027777_0_2_0_2_70_000_200_crop1.png,"[637, 293, 811, 487]",58,0.9606,
K-003483-016232-022347-027777_0_2_0_2_70_000_200.png,K-003483-016232-022347-027777_0_2_0_2_70_000_200_crop2.png,"[172, 275, 434, 493]",3,0.9549,
K-003483-016232-022347-027777_0_2_0_2_70_000_200.png,K-003483-016232-022347-027777_0_2_0_2_70_000_200_crop3.png,"[686, 812, 897, 1019]",52,0.9482,
K-003483-016232-022347-027777_0_2_0_2_75_000_200.png,K-003483-016232-022347-027777_0_2_0_2_75_000_200_crop0.png,"[85, 248, 284, 442]",52,0.9795,
K-003483-016232-022347-027777_0_2_0_2_75_000_200.png,K-003483-016232-022347-027777_0_2_0_2_75_000_200_crop2.png,"[540, 777, 804, 1002]",3,0.9548,
K-003483-016232-022347-027777_0_2_0_2_90_000_200.png,K-003483-016232-022347-027777_0_2_0_2_90_000_200_crop0.png,"[102, 260, 306, 457]",52,0.9738,
K-003483-016232-022347-027777_0_2_0_2_90_000_200.png,K-003483-016232-022347-027777_0_2_0_2_90_000_200_crop1.png,"[643, 250, 831, 432]",20,0.9547,
K-003483-016232-022347-027777_0_2_0_2_90_000_200.png,K-003483-016232-022347-027777_0_2_0_2_90_000_200_crop2.png,"[569, 812, 831, 1030]",3,0.9535,
K-003483-016232-022347-027777_0_2_0_2_90_000_200.png,K-003483-016232-022347-027777_0_2_0_2_90_000_200_crop3.png,"[178, 814, 353, 1014]",58,0.9443,
K-003483-016232-025367-025469_0_2_0_2_70_000_200.png,K-003483-016232-025367-025469_0_2_0_2_70_000_200_crop1.png,"[124, 271, 397, 460]",3,0.961,
K-003483-016232-025367-025469_0_2_0_2_70_000_200.png,K-003483-016232-025367-025469_0_2_0_2_70_000_200_crop2.png,"[164, 855, 356, 1047]",20,0.96,
K-003483-016232-025367-025469_0_2_0_2_75_000_200.png,K-003483-016232-025367-025469_0_2_0_2_75_000_200_crop1.png,"[603, 214, 786, 396]",20,0.9561,
K-003483-016232-025367-025469_0_2_0_2_75_000_200.png,K-003483-016232-025367-025469_0_2_0_2_75_000_200_crop2.png,"[576, 810, 854, 1003]",3,0.9557,
K-003483-016232-025367-025469_0_2_0_2_75_000_200.png,K-003483-016232-025367-025469_0_2_0_2_75_000_200_crop3.png,"[38, 155, 442, 600]",51,0.9474,
K-003483-016232-025367-025469_0_2_0_2_90_000_200.png,K-003483-016232-025367-025469_0_2_0_2_90_000_200_crop1.png,"[603, 844, 880, 1031]",3,0.9525,
K-003483-016232-025367-025469_0_2_0_2_90_000_200.png,K-003483-016232-025367-025469_0_2_0_2_90_000_200_crop3.png,"[629, 220, 819, 407]",20,0.9503,
K-003483-016232-025367-027653_0_2_0_2_70_000_200.png,K-003483-016232-025367-027653_0_2_0_2_70_000_200_crop0.png,"[132, 288, 408, 461]",3,0.9658,
K-003483-016232-025367-027653_0_2_0_2_70_000_200.png,K-003483-016232-025367-027653_0_2_0_2_70_000_200_crop1.png,"[142, 846, 339, 1038]",20,0.9534,
K-003483-016232-025367-027653_0_2_0_2_70_000_200.png,K-003483-016232-025367-027653_0_2_0_2_70_000_200_crop2.png,"[671, 255, 890, 454]",32,0.9526,
K-003483-016232-025367-027653_0_2_0_2_70_000_200.png,K-003483-016232-025367-027653_0_2_0_2_70_000_200_crop3.png,"[597, 668, 976, 1157]",51,0.9458,
K-003483-016232-025367-027653_0_2_0_2_75_000_200.png,K-003483-016232-025367-027653_0_2_0_2_75_000_200_crop1.png,"[62, 809, 286, 1020]",32,0.9578,
K-003483-016232-025367-027653_0_2_0_2_75_000_200.png,K-003483-016232-025367-027653_0_2_0_2_75_000_200_crop3.png,"[5, 93, 377, 556]",51,0.9316,
K-003483-016232-025367-027653_0_2_0_2_90_000_200.png,K-003483-016232-025367-027653_0_2_0_2_90_000_200_crop1.png,"[95, 853, 315, 1057]",32,0.9618,
K-003483-016232-025367-027653_0_2_0_2_90_000_200.png,K-003483-016232-025367-027653_0_2_0_2_90_000_200_crop3.png,"[17, 108, 407, 584]",51,0.9433,
K-003483-016232-025367-027733_0_2_0_2_70_000_200.png,K-003483-016232-025367-027733_0_2_0_2_70_000_200_crop0.png,"[123, 306, 392, 506]",3,0.9571,
K-003483-016232-025367-027733_0_2_0_2_70_000_200.png,K-003483-016232-025367-027733_0_2_0_2_70_000_200_crop3.png,"[565, 260, 864, 526]",70,0.9456,
K-003483-016232-025367-027733_0_2_0_2_75_000_200.png,K-003483-016232-025367-027733_0_2_0_2_75_000_200_crop0.png,"[622, 179, 806, 361]",20,0.9661,
K-003483-016232-025367-027733_0_2_0_2_75_000_200.png,K-003483-016232-025367-027733_0_2_0_2_75_000_200_crop1.png,"[30, 138, 469, 545]",51,0.9584,
K-003483-016232-025367-027733_0_2_0_2_75_000_200.png,K-003483-016232-025367-027733_0_2_0_2_75_000_200_crop3.png,"[86, 727, 407, 1007]",70,0.9539,
K-003483-016232-025367-027733_0_2_0_2_90_000_200.png,K-003483-016232-025367-027733_0_2_0_2_90_000_200_crop1.png,"[43, 158, 495, 570]",51,0.9585,
K-003483-016232-025367-027777_0_2_0_2_70_000_200.png,K-003483-016232-025367-027777_0_2_0_2_70_000_200_crop0.png,"[154, 828, 344, 1020]",20,0.9606,
K-003483-016232-025367-027777_0_2_0_2_70_000_200.png,K-003483-016232-025367-027777_0_2_0_2_70_000_200_crop1.png,"[636, 293, 811, 488]",58,0.9606,
K-003483-016232-025367-027777_0_2_0_2_70_000_200.png,K-003483-016232-025367-027777_0_2_0_2_70_000_200_crop2.png,"[172, 275, 435, 493]",3,0.9568,
K-003483-016232-025367-027777_0_2_0_2_70_000_200.png,K-003483-016232-025367-027777_0_2_0_2_70_000_200_crop3.png,"[524, 694, 864, 1210]",51,0.942,
K-003483-016232-025367-027777_0_2_0_2_75_000_200.png,K-003483-016232-025367-027777_0_2_0_2_75_000_200_crop0.png,"[615, 240, 797, 422]",20,0.9607,
K-003483-016232-025367-027777_0_2_0_2_75_000_200.png,K-003483-016232-025367-027777_0_2_0_2_75_000_200_crop1.png,"[540, 777, 804, 1001]",3,0.9575,
K-003483-016232-025367-027777_0_2_0_2_75_000_200.png,K-003483-016232-025367-027777_0_2_0_2_75_000_200_crop3.png,"[125, 44, 447, 528]",51,0.9436,
K-003483-016232-025367-027777_0_2_0_2_90_000_200.png,K-003483-016232-025367-027777_0_2_0_2_90_000_200_crop0.png,"[643, 249, 830, 433]",20,0.9568,
K-003483-016232-025367-027777_0_2_0_2_90_000_200.png,K-003483-016232-025367-027777_0_2_0_2_90_000_200_crop1.png,"[569, 812, 830, 1030]",3,0.9536,
K-003483-016232-025367-027777_0_2_0_2_90_000_200.png,K-003483-016232-025367-027777_0_2_0_2_90_000_200_crop3.png,"[178, 813, 354, 1014]",58,0.9441,
K-003483-016232-025469-028763_0_2_0_2_70_000_200.png,K-003483-016232-025469-028763_0_2_0_2_70_000_200_crop1.png,"[125, 271, 396, 460]",3,0.9625,
K-003483-016232-025469-028763_0_2_0_2_70_000_200.png,K-003483-016232-025469-028763_0_2_0_2_70_000_200_crop2.png,"[163, 855, 356, 1046]",20,0.9535,
K-003483-016232-025469-028763_0_2_0_2_70_000_200.png,K-003483-016232-025469-028763_0_2_0_2_70_000_200_crop3.png,"[636, 834, 855, 1047]",68,0.9465,
K-003483-016232-025469-028763_0_2_0_2_75_000_200.png,K-003483-016232-025469-028763_0_2_0_2_75_000_200_crop0.png,"[125, 221, 335, 419]",68,0.9735,
K-003483-016232-025469-028763_0_2_0_2_75_000_200.png,K-003483-016232-025469-028763_0_2_0_2_75_000_200_crop2.png,"[576, 810, 854, 1003]",3,0.9555,
K-003483-016232-025469-028763_0_2_0_2_75_000_200.png,K-003483-016232-025469-028763_0_2_0_2_75_000_200_crop3.png,"[604, 214, 786, 395]",20,0.9519,
K-003483-016232-025469-028763_0_2_0_2_90_000_200.png,K-003483-016232-025469-028763_0_2_0_2_90_000_200_crop0.png,"[143, 231, 354, 434]",68,0.9726,
K-003483-016232-025469-028763_0_2_0_2_90_000_200.png,K-003483-016232-025469-028763_0_2_0_2_90_000_200_crop2.png,"[604, 845, 880, 1032]",3,0.9529,
K-003483-016232-025469-028763_0_2_0_2_90_000_200.png,K-003483-016232-025469-028763_0_2_0_2_90_000_200_crop3.png,"[630, 219, 819, 406]",20,0.9445,
